path,modality,vocal_channel,emotion_code,intensity,statement,repetition,actor,emotion
Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-01-12.wav,3,1,4,1,2,1,12,sad
Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-01-12.wav,3,1,6,2,2,1,12,fearful
Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-02-12.wav,3,1,5,2,2,2,12,angry
Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-02-12.wav,3,1,5,1,1,2,12,angry
Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-01-12.wav,3,1,6,1,1,1,12,fearful
Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-01-12.wav,3,1,1,1,1,1,12,neutral
Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-02-12.wav,3,1,2,1,1,2,12,calm
Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-02-12.wav,3,1,2,2,2,2,12,calm
Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-01-12.wav,3,1,3,1,2,1,12,happy
Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-01-12.wav,3,1,3,2,1,1,12,happy
Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-02-12.wav,3,1,8,2,2,2,12,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-02-12.wav,3,1,8,1,1,2,12,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-02-12.wav,3,1,5,1,2,2,12,angry
Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-01-12.wav,3,1,6,1,2,1,12,fearful
Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-01-12.wav,3,1,6,2,1,1,12,fearful
Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-02-12.wav,3,1,5,2,1,2,12,angry
Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-02-12.wav,3,1,7,1,1,2,12,disgust
Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-01-12.wav,3,1,4,1,1,1,12,sad
Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-01-12.wav,3,1,4,2,2,1,12,sad
Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-02-12.wav,3,1,7,2,2,2,12,disgust
Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-01-12.wav,3,1,3,2,2,1,12,happy
Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-01-12.wav,3,1,3,1,1,1,12,happy
Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-02-12.wav,3,1,2,2,1,2,12,calm
Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-01-12.wav,3,1,1,1,2,1,12,neutral
Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-02-12.wav,3,1,2,1,2,2,12,calm
Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-02-12.wav,3,1,3,2,1,2,12,happy
Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-02-12.wav,3,1,3,1,2,2,12,happy
Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-01-12.wav,3,1,2,2,2,1,12,calm
Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-01-12.wav,3,1,2,1,1,1,12,calm
Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-02-12.wav,3,1,1,1,1,2,12,neutral
Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-01-12.wav,3,1,8,2,1,1,12,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-01-12.wav,3,1,8,1,2,1,12,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-02-12.wav,3,1,6,1,1,2,12,fearful
Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-01-12.wav,3,1,5,1,1,1,12,angry
Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-01-12.wav,3,1,5,2,2,1,12,angry
Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-02-12.wav,3,1,6,2,2,2,12,fearful
Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-02-12.wav,3,1,4,1,2,2,12,sad
Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-01-12.wav,3,1,7,1,2,1,12,disgust
Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-01-12.wav,3,1,7,2,1,1,12,disgust
Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-02-12.wav,3,1,4,2,1,2,12,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-01-15.wav,3,1,8,2,2,1,15,surprised
Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-01-15.wav,3,1,8,1,1,1,15,surprised
Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-02-15.wav,3,1,6,1,2,2,15,fearful
Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-01-15.wav,3,1,5,1,2,1,15,angry
Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-01-15.wav,3,1,5,2,1,1,15,angry
Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-02-15.wav,3,1,6,2,1,2,15,fearful
Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-02-15.wav,3,1,4,1,1,2,15,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-01-15.wav,3,1,7,1,1,1,15,disgust
Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-01-15.wav,3,1,7,2,2,1,15,disgust
Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-02-15.wav,3,1,4,2,2,2,15,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav,3,1,3,2,2,2,15,happy
Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-02-15.wav,3,1,3,1,1,2,15,happy
Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-01-15.wav,3,1,2,2,1,1,15,calm
Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav,3,1,2,1,2,1,15,calm
Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,3,1,1,1,2,2,15,neutral
Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-01-15.wav,3,1,3,2,1,1,15,happy
Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-01-15.wav,3,1,3,1,2,1,15,happy
Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-02-15.wav,3,1,2,2,2,2,15,calm
Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav,3,1,1,1,1,1,15,neutral
Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-02-15.wav,3,1,2,1,1,2,15,calm
Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-02-15.wav,3,1,8,2,1,2,15,surprised
Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-02-15.wav,3,1,8,1,2,2,15,surprised
Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-02-15.wav,3,1,5,1,1,2,15,angry
Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-01-15.wav,3,1,6,1,1,1,15,fearful
Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-01-15.wav,3,1,6,2,2,1,15,fearful
Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-02-15.wav,3,1,5,2,2,2,15,angry
Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-02-15.wav,3,1,7,1,2,2,15,disgust
Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-01-15.wav,3,1,4,1,2,1,15,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-01-15.wav,3,1,4,2,1,1,15,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-02-15.wav,3,1,7,2,1,2,15,disgust
Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,3,1,1,1,2,1,15,neutral
Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-02-15.wav,3,1,2,1,2,2,15,calm
Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-02-15.wav,3,1,2,2,1,2,15,calm
Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav,3,1,3,1,1,1,15,happy
Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-01-15.wav,3,1,3,2,2,1,15,happy
Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-02-15.wav,3,1,8,1,1,2,15,surprised
Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-02-15.wav,3,1,8,2,2,2,15,surprised
Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-01-15.wav,3,1,4,2,2,1,15,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-02-15.wav,3,1,7,2,2,2,15,disgust
Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-02-15.wav,3,1,7,1,1,2,15,disgust
Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-01-15.wav,3,1,4,1,1,1,15,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-01-15.wav,3,1,6,2,1,1,15,fearful
Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-02-15.wav,3,1,5,2,1,2,15,angry
Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-02-15.wav,3,1,5,1,2,2,15,angry
Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-01-15.wav,3,1,6,1,2,1,15,fearful
Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-01-15.wav,3,1,8,1,2,1,15,surprised
Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-01-15.wav,3,1,8,2,1,1,15,surprised
Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-01-15.wav,3,1,7,2,1,1,15,disgust
Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-02-15.wav,3,1,4,2,1,2,15,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-02-15.wav,3,1,4,1,2,2,15,sad
Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-01-15.wav,3,1,7,1,2,1,15,disgust
Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-01-15.wav,3,1,5,2,2,1,15,angry
Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-02-15.wav,3,1,6,2,2,2,15,fearful
Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-02-15.wav,3,1,6,1,1,2,15,fearful
Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-01-15.wav,3,1,5,1,1,1,15,angry
Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,3,1,2,1,1,1,15,calm
Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav,3,1,1,1,1,2,15,neutral
Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-01-15.wav,3,1,2,2,2,1,15,calm
Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-02-15.wav,3,1,3,1,2,2,15,happy
Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-02-15.wav,3,1,3,2,1,2,15,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-01-01-23.wav,3,1,7,2,1,1,23,disgust
Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-01-02-23.wav,3,1,4,2,1,2,23,sad
Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-02-02-23.wav,3,1,4,1,2,2,23,sad
Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-02-01-23.wav,3,1,7,1,2,1,23,disgust
Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-02-01-23.wav,3,1,5,2,2,1,23,angry
Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-02-02-23.wav,3,1,6,2,2,2,23,fearful
Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-01-02-23.wav,3,1,6,1,1,2,23,fearful
Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-01-01-23.wav,3,1,5,1,1,1,23,angry
Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-02-01-23.wav,3,1,8,1,2,1,23,surprised
Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-01-01-23.wav,3,1,8,2,1,1,23,surprised
Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-01-01-23.wav,3,1,2,1,1,1,23,calm
Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-01-02-23.wav,3,1,1,1,1,2,23,neutral
Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-01-23.wav,3,1,2,2,2,1,23,calm
Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-02-02-23.wav,3,1,3,1,2,2,23,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-01-02-23.wav,3,1,3,2,1,2,23,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-01-23.wav,3,1,1,1,2,1,23,neutral
Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-02-23.wav,3,1,2,1,2,2,23,calm
Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-02-23.wav,3,1,2,2,1,2,23,calm
Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-01-23.wav,3,1,3,1,1,1,23,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-02-01-23.wav,3,1,3,2,2,1,23,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-02-01-23.wav,3,1,4,2,2,1,23,sad
Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-02-02-23.wav,3,1,7,2,2,2,23,disgust
Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-01-02-23.wav,3,1,7,1,1,2,23,disgust
Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-01-01-23.wav,3,1,4,1,1,1,23,sad
Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-01-01-23.wav,3,1,6,2,1,1,23,fearful
Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-01-02-23.wav,3,1,5,2,1,2,23,angry
Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-02-02-23.wav,3,1,5,1,2,2,23,angry
Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-02-01-23.wav,3,1,6,1,2,1,23,fearful
Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-01-02-23.wav,3,1,8,1,1,2,23,surprised
Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-02-02-23.wav,3,1,8,2,2,2,23,surprised
Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-01-01-23.wav,3,1,3,2,1,1,23,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-02-01-23.wav,3,1,3,1,2,1,23,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-02-23.wav,3,1,2,2,2,2,23,calm
Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-01-01-23.wav,3,1,1,1,1,1,23,neutral
Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-01-02-23.wav,3,1,2,1,1,2,23,calm
Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-01-02-23.wav,3,1,5,1,1,2,23,angry
Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-01-01-23.wav,3,1,6,1,1,1,23,fearful
Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-02-01-23.wav,3,1,6,2,2,1,23,fearful
Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-02-02-23.wav,3,1,5,2,2,2,23,angry
Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-02-02-23.wav,3,1,7,1,2,2,23,disgust
Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-02-01-23.wav,3,1,4,1,2,1,23,sad
Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-01-01-23.wav,3,1,4,2,1,1,23,sad
Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-01-02-23.wav,3,1,7,2,1,2,23,disgust
Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-01-02-23.wav,3,1,8,2,1,2,23,surprised
Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-02-02-23.wav,3,1,8,1,2,2,23,surprised
Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-02-02-23.wav,3,1,6,1,2,2,23,fearful
Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-02-01-23.wav,3,1,5,1,2,1,23,angry
Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-01-01-23.wav,3,1,5,2,1,1,23,angry
Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-01-02-23.wav,3,1,6,2,1,2,23,fearful
Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-01-02-23.wav,3,1,4,1,1,2,23,sad
Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-01-01-23.wav,3,1,7,1,1,1,23,disgust
Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-02-01-23.wav,3,1,7,2,2,1,23,disgust
Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-02-02-23.wav,3,1,4,2,2,2,23,sad
Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-02-01-23.wav,3,1,8,2,2,1,23,surprised
Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-01-01-23.wav,3,1,8,1,1,1,23,surprised
Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-02-02-23.wav,3,1,3,2,2,2,23,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-02-23.wav,3,1,3,1,1,2,23,happy
Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-01-23.wav,3,1,2,2,1,1,23,calm
Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-01-23.wav,3,1,2,1,2,1,23,calm
Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-02-23.wav,3,1,1,1,2,2,23,neutral
Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-01-02-24.wav,3,1,3,2,1,2,24,happy
Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-02-02-24.wav,3,1,3,1,2,2,24,happy
Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-02-01-24.wav,3,1,2,2,2,1,24,calm
Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-01-01-24.wav,3,1,2,1,1,1,24,calm
Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-01-02-24.wav,3,1,1,1,1,2,24,neutral
Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-01-02-24.wav,3,1,6,1,1,2,24,fearful
Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-01-01-24.wav,3,1,5,1,1,1,24,angry
Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-02-01-24.wav,3,1,5,2,2,1,24,angry
Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-02-02-24.wav,3,1,6,2,2,2,24,fearful
Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-02-02-24.wav,3,1,4,1,2,2,24,sad
Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-02-01-24.wav,3,1,7,1,2,1,24,disgust
Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-01-01-24.wav,3,1,7,2,1,1,24,disgust
Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-01-02-24.wav,3,1,4,2,1,2,24,sad
Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-01-01-24.wav,3,1,8,2,1,1,24,surprised
Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-02-01-24.wav,3,1,8,1,2,1,24,surprised
Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-02-02-24.wav,3,1,5,1,2,2,24,angry
Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-02-01-24.wav,3,1,6,1,2,1,24,fearful
Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-01-01-24.wav,3,1,6,2,1,1,24,fearful
Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-01-02-24.wav,3,1,5,2,1,2,24,angry
Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-01-02-24.wav,3,1,7,1,1,2,24,disgust
Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-01-01-24.wav,3,1,4,1,1,1,24,sad
Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-02-01-24.wav,3,1,4,2,2,1,24,sad
Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-02-02-24.wav,3,1,7,2,2,2,24,disgust
Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-02-02-24.wav,3,1,8,2,2,2,24,surprised
Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-01-02-24.wav,3,1,8,1,1,2,24,surprised
Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-02-01-24.wav,3,1,3,2,2,1,24,happy
Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-01-24.wav,3,1,3,1,1,1,24,happy
Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-02-24.wav,3,1,2,2,1,2,24,calm
Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-02-01-24.wav,3,1,1,1,2,1,24,neutral
Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-02-02-24.wav,3,1,2,1,2,2,24,calm
Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-01-01-24.wav,3,1,4,2,1,1,24,sad
Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-01-02-24.wav,3,1,7,2,1,2,24,disgust
Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-02-02-24.wav,3,1,7,1,2,2,24,disgust
Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-02-01-24.wav,3,1,4,1,2,1,24,sad
Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-02-01-24.wav,3,1,6,2,2,1,24,fearful
Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-02-02-24.wav,3,1,5,2,2,2,24,angry
Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-01-02-24.wav,3,1,5,1,1,2,24,angry
Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-01-01-24.wav,3,1,6,1,1,1,24,fearful
Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-02-02-24.wav,3,1,8,1,2,2,24,surprised
Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-01-02-24.wav,3,1,8,2,1,2,24,surprised
Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-01-01-24.wav,3,1,1,1,1,1,24,neutral
Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-01-02-24.wav,3,1,2,1,1,2,24,calm
Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-02-02-24.wav,3,1,2,2,2,2,24,calm
Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-02-01-24.wav,3,1,3,1,2,1,24,happy
Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-01-01-24.wav,3,1,3,2,1,1,24,happy
Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-02-01-24.wav,3,1,2,1,2,1,24,calm
Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-02-02-24.wav,3,1,1,1,2,2,24,neutral
Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-01-24.wav,3,1,2,2,1,1,24,calm
Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-02-24.wav,3,1,3,1,1,2,24,happy
Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-02-02-24.wav,3,1,3,2,2,2,24,happy
Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-02-01-24.wav,3,1,7,2,2,1,24,disgust
Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-02-02-24.wav,3,1,4,2,2,2,24,sad
Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-01-02-24.wav,3,1,4,1,1,2,24,sad
Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-01-01-24.wav,3,1,7,1,1,1,24,disgust
Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-01-01-24.wav,3,1,5,2,1,1,24,angry
Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-01-02-24.wav,3,1,6,2,1,2,24,fearful
Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-02-02-24.wav,3,1,6,1,2,2,24,fearful
Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-02-01-24.wav,3,1,5,1,2,1,24,angry
Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-01-01-24.wav,3,1,8,1,1,1,24,surprised
Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-02-01-24.wav,3,1,8,2,2,1,24,surprised
Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-01-01-22.wav,3,1,5,1,1,1,22,angry
Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-01-02-22.wav,3,1,6,1,1,2,22,fearful
Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-02-02-22.wav,3,1,6,2,2,2,22,fearful
Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-02-01-22.wav,3,1,5,2,2,1,22,angry
Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-02-01-22.wav,3,1,7,1,2,1,22,disgust
Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-02-02-22.wav,3,1,4,1,2,2,22,sad
Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-01-02-22.wav,3,1,4,2,1,2,22,sad
Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-01-01-22.wav,3,1,7,2,1,1,22,disgust
Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-01-01-22.wav,3,1,8,2,1,1,22,surprised
Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-02-01-22.wav,3,1,8,1,2,1,22,surprised
Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-01-02-22.wav,3,1,3,2,1,2,22,happy
Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-02-02-22.wav,3,1,3,1,2,2,22,happy
Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-01-22.wav,3,1,2,2,2,1,22,calm
Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-01-02-22.wav,3,1,1,1,1,2,22,neutral
Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-01-22.wav,3,1,2,1,1,1,22,calm
Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-02-01-22.wav,3,1,3,2,2,1,22,happy
Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-01-22.wav,3,1,3,1,1,1,22,happy
Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-02-22.wav,3,1,2,2,1,2,22,calm
Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-02-22.wav,3,1,2,1,2,2,22,calm
Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-02-01-22.wav,3,1,1,1,2,1,22,neutral
Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-02-01-22.wav,3,1,6,1,2,1,22,fearful
Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-02-02-22.wav,3,1,5,1,2,2,22,angry
Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-01-02-22.wav,3,1,5,2,1,2,22,angry
Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-01-01-22.wav,3,1,6,2,1,1,22,fearful
Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-01-01-22.wav,3,1,4,1,1,1,22,sad
Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-01-02-22.wav,3,1,7,1,1,2,22,disgust
Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-02-02-22.wav,3,1,7,2,2,2,22,disgust
